2017-07-28 10:42:31: 	{"query": "打开车灯", "uid": "222"}
2017-07-31 02:20:55: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "", "operate": ""}}, "text": "后备箱电动功能怎么使用", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["手动关闭", "后备箱按键", "遥控钥匙", "仪表台按键"], "uplist": ["手动关闭", "后备箱按键", "遥控钥匙", "仪表台按键"], "title": "请选择操作方式"}}}

2017-07-31 02:21:16: 	{"query": "后备箱怎么关     ", "uid": "ss333ss"}

2017-07-31 02:21:16: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "", "operate": "关闭"}}, "text": "后备箱怎么关", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["手动关闭", "后备箱按键", "遥控钥匙", "仪表台按键"], "uplist": ["手动关闭", "后备箱按键", "遥控钥匙", "仪表台按键"], "title": "请选择操作方式"}}}

2017-07-31 02:21:24: 	{"query": "手动关闭     ", "uid": "ss333ss"}

2017-07-31 02:21:24: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "手动关闭", "operate": "关闭"}}, "text": "手动关闭", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "沿箭头方向将掀背门降至接近后保险杠盖板，然后双手用力将其按下关闭。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:21:41: 	{"query": "后备箱电动功能怎么使用  ", "uid": "ss333ss"}

2017-07-31 02:21:41: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "", "operate": ""}}, "text": "后备箱电动功能怎么使用", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["手动关闭", "后备箱按键", "遥控钥匙", "仪表台按键"], "uplist": ["手动关闭", "后备箱按键", "遥控钥匙", "仪表台按键"], "title": "请选择操作方式"}}}

2017-07-31 02:23:04: 	{"query": "后备箱电动功能怎么使用  ", "uid": "ss333ss"}

2017-07-31 02:23:04: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "", "operate": "开启"}}, "text": "后备箱电动功能怎么使用", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["遥控钥匙", "仪表台按键", "无钥匙系统", "自动感应"], "uplist": ["遥控钥匙", "仪表台按键", "无钥匙系统", "自动感应"], "title": "请选择操作方式"}}}

2017-07-31 02:25:04: 	{"query": "后备箱电动功能怎么使用  ", "uid": "ss333ss"}

2017-07-31 02:25:04: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "", "operate": "设置"}}, "text": "后备箱电动功能怎么使用", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["掀背门的高度", "掀背门的电动功能"], "uplist": ["高度", "电动功能"], "title": "您要设置哪项功能"}}}

2017-07-31 02:25:36: 	{"query": "掀背门的高度  ", "uid": "ss333ss"}

2017-07-31 02:25:36: 	{"semantic": {"slots": {"part": "掀背门", "property": "高度", "condition": "", "operate": "设置"}}, "text": "掀背门的高度", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "开启掀背门到想要设定的高度位置后停止，长按掀背门关闭按键2~5秒内松开，高度设定成功。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:26:10: 	{"query": "后备箱电动功能怎么使用", "uid": "ss333ss"}

2017-07-31 02:26:10: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "", "operate": "设置"}}, "text": "后备箱电动功能怎么使用", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["掀背门的高度", "掀背门的电动功能"], "uplist": ["高度", "电动功能"], "title": "您要设置哪项功能"}}}

2017-07-31 02:26:26: 	{"query": "掀背门的电动功能", "uid": "ss333ss"}

2017-07-31 02:26:26: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "", "operate": ""}}, "text": "掀背门的电动功能", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["手动关闭", "后备箱按键", "遥控钥匙", "仪表台按键"], "uplist": ["手动关闭", "后备箱按键", "遥控钥匙", "仪表台按键"], "title": "请选择操作方式"}}}

2017-07-31 02:26:46: 	{"query": "后备箱电动功能怎么使用", "uid": "ss333ss"}

2017-07-31 02:26:47: 	{"semantic": {"slots": {"part": "掀背门", "property": "", "condition": "", "operate": "设置"}}, "text": "后备箱电动功能怎么使用", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["掀背门的高度", "掀背门的电动功能"], "uplist": ["高度", "电动功能"], "title": "您要设置哪项功能"}}}

2017-07-31 02:26:53: 	{"query": "电动功能", "uid": "ss333ss"}

2017-07-31 02:26:53: 	{"semantic": {"slots": {}}, "text": "", "rc": 0, "topic": "", "answer": {"state": 0, "result": {}}, "intent": "", "sc": 0, "data": {"result": {"list": ["怎么调节安全带高度", "怎么调节空调温度", "如何提高巡航车速", "节气门多长时间需要清洗", "车辆使用多长时间需要换刹车片", "机油机滤（小保养）的作用", "汽滤有什么作用", "不按周期更换空滤有什么隐患", "座椅通风失灵怎么回事", "踩油门变速箱明显抖动", "急刹车有咔咔的响", "人保车险的客服电话是多少", "太平洋车险购买车险的电话是多少", "平安车险保费计算网址是什么", "交强险投保金额是多少", "什么是车损险", "车损险赔付限额是否累加计算", "车身划痕险免赔率是多少"]}}}

2017-07-31 02:27:07: 	{"query": "后备箱开启高度怎么设置 ", "uid": "ss333ss"}

2017-07-31 02:27:07: 	{"semantic": {"slots": {"part": "掀背门", "property": "高度", "condition": "", "operate": "设置"}}, "text": "后备箱开启高度怎么设置", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "开启掀背门到想要设定的高度位置后停止，长按掀背门关闭按键2~5秒内松开，高度设定成功。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:28:18: 	{"query": "后备箱开启高度怎么设置 ", "uid": "ss333ss"}

2017-07-31 02:28:18: 	{"semantic": {"slots": {"part": "掀背门", "property": "高度", "condition": "", "operate": "设置"}}, "text": "后备箱开启高度怎么设置", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "开启掀背门到想要设定的高度位置后停止，长按掀背门关闭按键2~5秒内松开，高度设定成功。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:28:38: 	{"query": "后备箱电动功能怎么使用  ", "uid": "ss333ss"}

2017-07-31 02:28:38: 	{"semantic": {"slots": {"part": "掀背门", "property": "电动功能", "condition": "", "operate": "设置"}}, "text": "后备箱电动功能怎么使用", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "电动掀背门系统主开关位于手套箱内，打开手套箱后可操作：主开关位于“ON”挡位时，掀背门电动开启/关闭功能有效；位于“OFF”挡位时，掀背门无电动功能，仅控制解锁、吸合上锁。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:28:56: 	{"query": "小灯怎么关  ", "uid": "ss333ss"}

2017-07-31 02:28:56: 	{"semantic": {"slots": {"part": "小灯", "operate": "关闭"}}, "text": "小灯怎么关", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "g04.png", "method": "将车灯开关拧至OFF位置，此灯关闭。若小灯忘记关闭， 当启动开关关闭且车辆上锁 15 分钟后， 这些灯将自动熄灭， 以节约电池电量"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:29:15: 	{"query": "小灯怎么开  ", "uid": "ss333ss"}

2017-07-31 02:29:15: 	{"semantic": {"slots": {"part": "小灯", "operate": "开启"}}, "text": "小灯怎么开", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "g04.png", "method": "将车灯开关拧至8位置， 打开小灯， 此时位置灯、 仪表板照明灯、牌照灯点亮， 组合仪表上对应的指示灯点亮。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:29:31: 	{"query": "怎么检测蓄电池", "uid": "ss333ss"}

2017-07-31 02:29:31: 	{"semantic": {"slots": {"part": "蓄电池", "operate": "检查"}}, "text": "怎么检测蓄电池", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "某些车型的蓄电池安装在蓄电池隔热罩里，将外罩取下即可。翻起蓄电池正极盖。检查蓄电池接头与线缆连接的情况，若出现腐蚀或松脱现象，应尽快前往本公司汽车销售服务店进行处理。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:29:48: 	{"query": "眼镜盒怎么用", "uid": "ss333ss"}

2017-07-31 02:29:48: 	{"semantic": {"slots": {"part": "眼镜盒", "operate": "打开"}}, "text": "眼镜盒怎么用", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "按压眼镜盒，眼镜盒会缓慢打开。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:30:06: 	{"query": "仪表默认设置怎么恢复", "uid": "ss333ss"}

2017-07-31 02:30:06: 	{"semantic": {"slots": {"function": "设置", "part": "仪表", "condition": "", "operate": "恢复"}}, "text": "仪表默认设置怎么恢复", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "可恢复默认设置。1、选择“确认”选项，按OK按键后，恢复默认设置。2、选择“取消”选项，按OK按键后，返回上一级菜单。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:30:25: 	{"query": "仪表背景光怎么调节", "uid": "ss333ss"}

2017-07-31 02:30:25: 	{"semantic": {"slots": {"function": "", "part": "仪表", "condition": "", "operate": "调节"}}, "text": "仪表背景光怎么调节", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "可调节整车内部背光等级。未打开小灯时背光不可调节。小灯打开时，按方向盘上下按键调节背光，其中向上按键增加，向下按键减小。按OK按键后，返回上一级菜单。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:30:50: 	{"query": "怎么用音响面板关闭音响系统", "uid": "ss333ss"}

2017-07-31 02:30:51: 	{"semantic": {"slots": {}}, "text": "", "rc": 0, "topic": "", "answer": {"state": 0, "result": {}}, "intent": "", "sc": 0, "data": {"result": {"list": ["怎么调节安全带高度", "怎么调节空调温度", "如何提高巡航车速", "节气门多长时间需要清洗", "车辆使用多长时间需要换刹车片", "机油机滤（小保养）的作用", "汽滤有什么作用", "不按周期更换空滤有什么隐患", "座椅通风失灵怎么回事", "踩油门变速箱明显抖动", "急刹车有咔咔的响", "人保车险的客服电话是多少", "太平洋车险购买车险的电话是多少", "平安车险保费计算网址是什么", "交强险投保金额是多少", "什么是车损险", "车损险赔付限额是否累加计算", "车身划痕险免赔率是多少"]}}}

2017-07-31 02:31:49: 	{"query": "怎么用音响面板关闭音响系统", "uid": "ss333ss"}

2017-07-31 02:31:50: 	{"semantic": {"slots": {}}, "text": "", "rc": 0, "topic": "", "answer": {"state": 0, "result": {}}, "intent": "", "sc": 0, "data": {"result": {"list": ["怎么调节安全带高度", "怎么调节空调温度", "如何提高巡航车速", "节气门多长时间需要清洗", "车辆使用多长时间需要换刹车片", "机油机滤（小保养）的作用", "汽滤有什么作用", "不按周期更换空滤有什么隐患", "座椅通风失灵怎么回事", "踩油门变速箱明显抖动", "急刹车有咔咔的响", "人保车险的客服电话是多少", "太平洋车险购买车险的电话是多少", "平安车险保费计算网址是什么", "交强险投保金额是多少", "什么是车损险", "车损险赔付限额是否累加计算", "车身划痕险免赔率是多少"]}}}

2017-07-31 02:33:10: 	{"query": "怎么用音响面板关闭音响系统", "uid": "ss333ss"}

2017-07-31 02:33:10: 	{"semantic": {"slots": {}}, "text": "", "rc": 0, "topic": "", "answer": {"state": 0, "result": {}}, "intent": "", "sc": 0, "data": {"result": {"list": ["怎么调节安全带高度", "怎么调节空调温度", "如何提高巡航车速", "节气门多长时间需要清洗", "车辆使用多长时间需要换刹车片", "机油机滤（小保养）的作用", "汽滤有什么作用", "不按周期更换空滤有什么隐患", "座椅通风失灵怎么回事", "踩油门变速箱明显抖动", "急刹车有咔咔的响", "人保车险的客服电话是多少", "太平洋车险购买车险的电话是多少", "平安车险保费计算网址是什么", "交强险投保金额是多少", "什么是车损险", "车损险赔付限额是否累加计算", "车身划痕险免赔率是多少"]}}}

2017-07-31 02:35:01: 	{"query": "怎么用音响面板关闭音响系统", "uid": "ss333ss"}

2017-07-31 02:35:01: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "关闭"}}, "text": "怎么用音响面板关闭音响系统", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "短按电源键2可开机或关机"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:35:02: 	{"query": "怎么用音响面板关闭音响系统", "uid": "ss333ss"}

2017-07-31 02:35:02: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "关闭"}}, "text": "怎么用音响面板关闭音响系统", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "短按电源键2可开机或关机"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 02:35:35: 	{"query": "怎么用音响面板进入音响系统主菜单", "uid": "ss333ss"}

2017-07-31 02:35:35: 	{"semantic": {"slots": {}}, "text": "", "rc": 0, "topic": "", "answer": {"state": 0, "result": {}}, "intent": "", "sc": 0, "data": {"result": {"list": ["怎么调节安全带高度", "怎么调节空调温度", "如何提高巡航车速", "节气门多长时间需要清洗", "车辆使用多长时间需要换刹车片", "机油机滤（小保养）的作用", "汽滤有什么作用", "不按周期更换空滤有什么隐患", "座椅通风失灵怎么回事", "踩油门变速箱明显抖动", "急刹车有咔咔的响", "人保车险的客服电话是多少", "太平洋车险购买车险的电话是多少", "平安车险保费计算网址是什么", "交强险投保金额是多少", "什么是车损险", "车损险赔付限额是否累加计算", "车身划痕险免赔率是多少"]}}}
